18:02:06.500,00017
18:02:07.000,00124
18:02:07.500,00088
18:02:08.000,00089
18:02:08.500,00020
18:02:09.000,00008
18:02:09.500,00023
18:02:10.000,00033
18:02:10.500,00012
18:02:11.000,00002
18:02:11.500,00011
18:02:12.000,00024
18:02:12.500,00044
18:02:13.000,00042
18:02:13.500,00017
18:02:14.000,00026
18:02:14.500,00036
18:02:15.000,00047
18:02:15.500,00039
18:02:16.000,00032
18:02:16.500,00035
18:02:17.000,00040
18:02:17.500,00043
18:02:18.000,00055
18:02:18.500,00047
18:02:19.000,00045
18:02:19.500,00042
18:02:20.000,00035
18:02:20.500,00048
18:02:21.000,00032
18:02:21.500,00038
18:02:22.000,00048
18:02:22.500,00033
18:02:23.000,00028
18:02:23.500,00022
18:02:24.000,00017
18:02:24.500,00031
18:02:25.000,00044
18:02:25.500,00028
18:02:26.000,00015
18:02:26.500,00027
18:02:27.000,00036
18:02:27.500,00027
18:02:28.000,00036
18:02:28.500,00029
18:02:29.000,00033
18:02:29.500,00042
18:02:30.000,00043
18:02:30.500,00052
18:02:31.000,00038
18:02:31.500,00033
18:02:32.000,00036
18:02:32.500,00038
18:02:33.000,00078
18:02:33.500,00109
18:02:34.000,00105
18:02:34.500,00104
18:02:35.000,00107
18:02:35.500,00147
18:02:36.000,00087
18:02:36.500,00035
18:02:37.000,00040
18:02:37.500,00046
18:02:38.000,00043
18:02:38.500,00061
18:02:39.000,00068
18:02:39.500,00061
18:02:40.000,00131
18:02:40.500,00377
18:02:41.000,00729
18:02:41.500,00776
18:02:42.000,00125
18:02:42.500,00031
18:02:43.000,00024
18:02:43.500,00065
18:02:44.000,00174
18:02:44.500,00293
18:02:45.000,00224
18:02:45.500,00048
18:02:46.000,00030
18:02:46.500,00066
18:02:47.000,00400
18:02:47.500,00297
18:02:48.000,00165
18:02:48.500,00114
18:02:49.000,00114
18:02:49.500,00244
18:02:50.000,00183
18:02:50.500,00051
18:02:51.000,00034
18:02:51.500,00123
18:02:52.000,00276
18:02:52.500,00241
18:02:53.000,00039
18:02:53.500,00022
18:02:54.000,00021
18:02:54.500,00048
18:02:55.000,00142
18:02:55.500,00101
18:02:56.000,00045
18:02:56.500,00030
18:02:57.000,00015
18:02:57.500,00077
18:02:58.000,00158
18:02:58.500,00095
18:02:59.000,00040
18:02:59.500,00015
18:03:00.000,00017
18:03:00.500,00049
18:03:01.000,00127
18:03:01.500,00095
18:03:02.000,00042
18:03:02.500,00020
18:03:03.000,00060
18:03:03.500,00143
18:03:04.000,00100
18:03:04.500,00094
18:03:05.000,00067
18:03:05.500,00060
18:03:06.000,00064
18:03:06.500,00146
18:03:07.000,00111
18:03:07.500,00094
18:03:08.000,00069
18:03:08.500,00044
18:03:09.000,00053
18:03:09.500,00066
18:03:10.000,00055
18:03:10.500,00050
18:03:11.000,00046
18:03:11.500,00046
18:03:12.000,00053
18:03:12.500,00039
18:03:13.000,00061
18:03:13.500,00055
18:03:14.000,00047
18:03:14.500,00044
18:03:15.000,00057
18:03:15.500,00038
18:03:16.000,00087
18:03:16.500,00092
18:03:17.000,00073
18:03:17.500,00068
18:03:18.000,00051
18:03:18.500,00050
18:03:19.000,00051
18:03:19.500,00066
18:03:20.000,00085
18:03:20.500,00067
18:03:21.000,00051
18:03:21.500,00053
18:03:22.000,00054
18:03:22.500,00043
18:03:23.000,00041
18:03:23.500,00041
18:03:24.000,00044
18:03:24.500,00044
18:03:25.000,00061
18:03:25.500,00078
18:03:26.000,00053
18:03:26.500,00021
18:03:27.000,00013
18:03:27.500,00018
18:03:28.000,00043
18:03:28.500,00041
18:03:29.000,00022
18:03:29.500,00022
18:03:30.000,00025
18:03:30.500,00029
18:03:31.000,00035
18:03:31.500,00029
18:03:32.000,00020
18:03:32.500,00014
18:03:33.000,00019
